match_id,country_id,home_team_api_id,away_team_api_id,mdatetime,pdatetime,home_player_1,home_player1_age,home_player1_overall_rating,home_player_2,home_player2_age,home_player2_overall_rating,home_player_3,home_player3_age,home_player3_overall_rating,home_player_4,home_player4_age,home_player4_overall_rating,home_player_5,home_player5_age,home_player5_overall_rating,home_player_6,home_player6_age,home_player6_overall_rating,home_player_7,home_player7_age,home_player7_overall_rating,home_player_8,home_player8_age,home_player8_overall_rating,home_player_9,home_player9_age,home_player9_overall_rating,home_player_10,home_player10_age,home_player10_overall_rating,home_player_11,home_player11_age,home_player11_overall_rating,home_team_average_height,home_team_average_attacking_work_rate,home_team_average_defensive_work_rate,home_team_average_fieldskills,home_team_average_shootingskills,home_team_average_physicalattributes,home_team_average_goalkeepingskills,away_player_1,away_player1_age,away_player1_overall_rating,away_player_2,away_player2_age,away_player2_overall_rating,away_player_3,away_player3_age,away_player3_overall_rating,away_player_4,away_player4_age,away_player4_overall_rating,away_player_5,away_player5_age,away_player5_overall_rating,away_player_6,away_player6_age,away_player6_overall_rating,away_player_7,away_player7_age,away_player7_overall_rating,away_player_8,away_player8_age,away_player8_overall_rating,away_player_9,away_player9_age,away_player9_overall_rating,away_player_10,away_player10_age,away_player10_overall_rating,away_player_11,away_player11_age,away_player11_overall_rating,away_team_average_height,away_team_average_attacking_work_rate,away_team_average_defensive_work_rate,away_team_average_fieldskills,away_team_average_shootingskills,away_team_average_physicalattributes,away_team_average_goalkeepingskills,home_team_buildUpskills,home_team_chanceCreationSkills,home_team_defenceSkills,home_team_buildUpPlayPositioningClass,home_team_defenceDefenderLineClass,home_team_chanceCreationPositioningClass,away_team_buildUpskills,away_team_chanceCreationSkills,away_team_defenceSkills,away_team_buildUpPlayPositioningClass,away_team_defenceDefenderLineClass,away_team_chanceCreationPositioningClass,winner
1750690,17642,7842,9764,2015-03-08,2015-01-09,128083,28,74,45316,27,70,164221,27,72,164323,28,73,164395,29,66,154267,25,70,362261,29,69,204212,22,73,120221,28,72,37580,29,71,171935,24,70,181.26,24,20,57.6,51.55,68.28,14.84,280969,31,70,568908,20,60,43008,30,68,25908,33,69,29580,32,64,27574,29,65,194325,27,65,97512,27,70,164212,26,68,281993,22,67,98375,25,69,182.42,20,20,53.65,49.67,65.35,15.15,58,46.33,50,Organised,Cover,Organised,57.67,49,44,Organised,Cover,Free Form,0
1778285,21518,8560,8558,2015-03-08,2015-03-06,245555,22,75,485141,22,70,282676,23,79,33959,32,74,80295,25,68,41156,27,77,282678,22,76,33973,31,79,150649,24,79,56686,30,78,46289,28,77,182.19,20,19,58.82,56.7,66.92,16.24,40672,28,80,213814,27,70,257855,25,70,70812,27,78,358138,19,55,359193,23,70,165706,29,71,107930,27,73,185123,29,71,38578,31,79,41622,26,76,179.65,20,21,56.43,51.42,67.04,15.89,41,57,55.33,Organised,Cover,Organised,48.67,50.67,40.67,Organised,Cover,Organised,8560
1778286,21518,9906,10267,2015-03-08,2015-01-09,33845,30,80,38424,30,79,474589,20,75,56678,29,84,40139,28,77,39792,28,84,33635,31,82,30871,33,80,184533,23,82,33871,28,79,30853,30,80,182.65,23,24,65.81,60.12,71.59,16.73,96613,29,82,35324,27,76,184999,22,77,174321,27,82,391058,19,76,75307,25,81,74747,31,79,40148,29,81,93480,25,81,75310,29,83,46384,25,80,179.88,23,23,65.27,60.36,73.37,16.11,50,62.67,48,Organised,Cover,Organised,36.67,49.67,49.33,Organised,Cover,Organised,0
1778289,21518,10205,9910,2015-03-08,2015-03-06,96623,25,79,79737,31,72,113672,24,80,2768,32,73,160844,26,72,242094,23,75,193978,27,75,213483,23,67,262592,20,77,246438,22,70,41157,25,81,178.95,22,20,58.91,54.48,69.4,15.91,246201,28,74,183462,23,75,358148,22,69,18673,29,73,172948,25,73,360918,21,72,49836,29,77,425985,22,71,72623,28,76,213486,28,79,213653,30,76,178.72,21,18,57.79,49.51,67.4,15.85,37.33,52.67,52.67,Organised,Cover,Organised,56.33,59.67,53,Organised,Cover,Organised,10205
1778292,21518,8634,8370,2015-03-08,2014-10-17,37421,31,83,33988,31,83,37482,28,84,26403,31,80,150739,25,81,39854,35,86,38818,30,83,30955,30,89,30981,27,93,40636,28,89,150250,27,83,176.65,26,19,67.76,66.27,74.02,18.31,113695,29,71,183449,29,77,191784,24,71,150731,31,76,47547,26,77,427893,24,65,75004,34,76,96838,26,74,41168,26,76,163205,23,74,358127,22,76,181.96,20,20,57.06,55.06,64.44,15.53,34,34.33,63,Free Form,Cover,Free Form,47,45,57.67,Organised,Cover,Organised,8634
1775108,24558,10192,10179,2015-03-08,2015-02-20,274787,20,69,25843,28,65,108451,28,70,25815,31,71,94553,24,63,119702,28,60,320184,20,51,384376,23,69,71764,28,69,25860,31,70,37554,31,72,182.88,21,20,53.94,51.79,64.75,15.65,10637,34,66,67349,28,63,37844,31,66,450493,20,63,114794,25,63,188114,25,63,25840,29,70,32597,29,70,535957,21,58,451335,18,59,275122,21,68,183.11,21,20,52.91,49.85,65.38,14.55,57.33,50.33,42.67,Organised,Cover,Organised,51.67,55,48.67,Organised,Cover,Organised,10192
1775109,24558,9930,10190,2015-03-08,2014-10-17,132814,23,62,95213,27,58,306206,22,58,197544,23,64,103846,27,64,41602,29,59,67003,31,63,25835,32,61,113227,27,62,193202,24,64,19000,32,61,184.03,20,20,50.81,50,61.19,15.07,42231,29,62,45780,30,59,26065,31,59,67298,29,55,120082,24,62,171229,26,61,66934,27,64,143790,24,63,35831,31,68,67333,29,61,27371,27,61,182.19,20,20,49.56,48.06,61.58,14.35,52,60.33,48.33,Organised,Cover,Organised,48.67,38.33,44.33,Organised,Cover,Organised,10190
1775110,24558,9824,10243,2015-03-08,2015-03-06,33272,33,62,114735,25,57,25813,29,60,41621,26,56,458806,21,64,214344,23,55,42237,28,62,56868,27,52,113422,25,56,32343,28,64,92094,27,64,180.8,20,20,49.32,45.03,60.38,15.27,41722,28,62,34268,33,62,198082,22,64,260964,22,60,543288,19,62,92252,27,69,178947,25,57,78410,25,71,31100,28,78,108525,27,69,254704,23,59,182.19,23,20,50.38,48.12,61.9,13.44,,,,,,,52.33,50.33,48.67,Organised,Cover,Organised,0
1718041,1,8342,9986,2015-03-07,2015-01-16,185644,22,75,178293,22,70,305132,21,72,277771,23,72,209922,25,72,26440,38,72,109061,26,72,114688,26,69,37069,29,73,14557,28,73,465726,20,67,183.34,22,22,57.79,54.61,67.35,15.62,41301,34,72,426174,24,63,33605,31,68,521204,23,64,280083,23,65,277444,29,66,93347,26,64,240478,22,69,179059,24,65,166679,24,61,289251,23,61,181.73,22,20,51.62,44.73,63.03,16.15,46.33,48.67,52.67,Organised,Cover,Organised,53.33,48.67,46.33,Organised,Cover,Organised,8342
1718042,1,9987,10000,2015-03-07,2014-03-28,91929,30,71,149219,24,71,148314,27,72,465750,19,66,195448,25,72,157561,24,68,463301,20,65,37112,29,71,26590,29,69,354494,18,66,32863,34,72,183.8,24,23,54.92,48.33,66.52,15.36,37900,29,71,554052,20,65,37886,34,67,489501,21,61,303179,23,67,26613,28,68,298665,21,66,26771,30,70,39145,28,68,613972,20,62,208852,22,65,180.11,22,17,52.88,50.3,64.65,14.98,49.33,57,49,Organised,Cover,Organised,49,43.67,46.33,Organised,Cover,Organised,9987
1718043,1,9991,9989,2015-03-07,2015-03-06,181069,23,70,346142,20,68,49451,32,66,186621,26,70,67958,28,70,173449,23,70,577045,21,66,40521,27,71,467486,19,69,25751,29,69,282671,26,70,179.42,24,24,56.23,54.09,66.91,15.51,16199,29,68,426892,23,64,559065,19,61,157249,27,59,560416,18,60,513810,19,65,532766,19,63,512033,19,64,389202,20,63,286117,22,63,466260,23,58,177.34,20,20,48.64,36.94,59.1,15.07,47.33,42.67,55.33,Organised,Cover,Organised,57,56.33,50.67,Organised,Cover,Organised,9991
1718044,1,8573,8475,2015-03-07,2015-01-09,107806,32,67,466117,19,61,149334,29,65,36832,36,67,173462,20,67,201811,24,71,38365,28,67,208985,25,62,265123,23,68,288784,21,66,206182,24,70,179.88,22,19,53.6,49.85,65.03,15.2,36872,26,63,276261,22,65,98368,31,66,38339,28,64,139922,25,67,120116,25,66,32760,33,66,466203,23,66,149258,29,67,45490,29,64,80592,27,65,183.11,21,20,53.02,51.94,64.47,15.02,51.67,46.67,44.33,Organised,Cover,Organised,40.67,32.67,32.33,Organised,Cover,Organised,8573
1718045,1,274581,10001,2015-03-07,2014-12-05,185618,23,69,359378,22,63,210138,24,65,39871,29,63,36849,32,65,418105,25,64,522746,32,59,277335,25,56,364290,23,64,293003,24,63,145061,25,71,181.49,20,21,51.11,43.97,62.63,15.55,346114,25,64,179241,24,64,37965,34,65,209782,24,64,177843,24,61,67957,34,64,38323,28,65,166664,25,63,201804,24,57,212598,23,67,346651,26,66,185.19,20,20,50.21,41.79,60,15.18,,,,,,,,50.33,48.67,Organised,Cover,Organised,274581
1718046,1,9994,8635,2015-03-07,2015-02-20,37937,27,68,460004,22,61,213873,21,66,25791,30,70,149150,26,69,104404,25,70,38290,29,71,67898,31,70,277821,22,70,526230,20,62,46335,32,69,183.11,21,21,54.73,52.39,67.25,14.71,38391,31,74,210389,23,68,31300,29,76,38388,34,70,154867,24,70,424129,19,68,21726,23,72,465960,17,74,198453,21,72,351860,20,74,71353,25,77,180.8,20,20,58.01,49.94,67.65,15.82,53,51.33,49.67,Organised,Cover,Organised,49.67,53.33,58.33,Organised,Cover,Organised,8635
1718047,1,8571,9984,2015-03-07,2015-01-23,208718,22,63,95615,26,67,157375,27,64,156693,25,65,181312,25,67,37065,29,67,95614,27,69,38257,33,67,166670,24,65,104377,27,70,167057,25,70,183.34,20,21,53.38,53.18,64.11,15.18,67949,29,65,38789,32,66,202471,22,63,466157,19,50,466443,21,64,497572,19,58,41463,30,74,33662,34,65,431589,22,64,231006,25,65,209855,24,65,183.34,20,20,50.66,45.73,58.68,15.33,43,44.67,47.67,Organised,Cover,Organised,48.33,50.67,56,Organised,Cover,Organised,8571
1718048,1,8203,9985,2015-03-07,2014-07-25,38327,30,67,21753,31,68,183585,27,67,38956,27,69,140932,24,67,300977,21,67,150968,26,68,173957,24,64,67896,29,67,77813,27,65,240044,23,69,186.34,24,20,53.88,50.06,62.19,15.11,159883,26,71,174054,23,65,277848,21,69,203755,22,72,244904,24,64,215766,22,71,34183,28,68,242719,24,69,104389,25,72,306117,21,73,25957,31,73,181.03,25,20,54.78,49,68.63,15.13,44.67,50,48.33,Organised,Cover,Organised,53.67,57.67,50.33,Organised,Cover,Organised,8203
1724248,1729,10172,8586,2015-03-07,2015-01-09,36374,35,76,24209,28,75,30620,36,78,176889,23,76,245530,25,69,109298,26,75,35466,32,68,156727,25,78,127133,23,72,187266,25,76,24741,34,71,186.57,20,23,59.05,49.49,66.97,15.8,26295,28,85,159833,24,77,361315,21,73,37762,27,82,276121,21,73,500520,20,73,160448,23,71,166422,23,74,157723,23,82,110189,25,,194165,21,77,183.57,25,21,,,,,47,53.67,49.33,Organised,Cover,Organised,38,54,55,Organised,Cover,Organised,8586
1724248,1729,10172,8586,2015-03-07,2015-01-09,36374,35,76,24209,28,75,30620,36,78,176889,23,76,245530,25,69,109298,26,75,35466,32,68,156727,25,78,127133,23,72,187266,25,76,24741,34,71,186.57,20,23,59.05,49.49,66.97,15.8,26295,28,85,159833,24,77,361315,21,73,37762,27,82,276121,21,73,500520,20,73,160448,23,71,166422,23,74,157723,23,82,110189,25,77,194165,21,77,183.57,26,22,62.48,62.42,70.32,16.25,47,53.67,49.33,Organised,Cover,Organised,38,54,55,Organised,Cover,Organised,8586
1709967,4769,7794,9831,2015-03-07,2015-02-27,210164,22,72,41122,30,72,33812,34,73,26216,36,72,42693,28,68,46243,30,67,38253,30,72,131991,26,73,155623,25,74,40758,33,67,79246,25,72,179.65,22,20,56.36,52.48,66.36,16.35,352860,20,71,210122,23,64,93485,27,72,38703,36,73,473853,20,72,210128,22,71,169015,25,64,210406,27,74,174062,25,73,237631,22,73,391064,18,64,177.34,22,20,55.9,48.3,66.34,15.22,57,52,44.67,Organised,Cover,Organised,58.33,49.67,55.67,Organised,Cover,Organised,7794
1709968,4769,7819,9827,2015-03-07,2014-10-17,26167,34,71,210126,22,67,46726,26,70,103691,31,65,128666,26,68,11324,35,67,289155,20,68,319300,23,73,46757,32,74,230900,24,69,109280,25,68,180.34,20,20,53.66,48.67,63.82,15.89,26168,33,80,122047,28,75,280977,22,73,198277,27,74,352833,22,66,41174,27,75,179393,27,76,30907,33,73,166019,24,76,297579,21,73,41238,29,74,184.03,22,22,59.1,52.09,67.11,15.56,52.33,51.67,45.33,Organised,Cover,Organised,41,51.67,39.67,Organised,Cover,Organised,9827
1709969,4769,4087,9829,2015-03-07,2015-03-06,181619,25,69,179891,27,67,46708,28,68,179522,28,69,192319,24,65,74169,25,76,288783,22,65,26333,35,73,317062,21,65,400962,22,64,210466,30,72,182.19,18,19,55.38,46.15,63.62,15.18,115184,30,78,563216,18,61,39990,31,82,192770,25,77,215798,22,77,359188,21,73,214972,22,75,488139,20,74,37549,28,83,354467,21,78,413557,19,72,182.42,24,21,60.34,54.73,69.65,15.91,52,53.67,51,Organised,Cover,Organised,56,37,40,Organised,Cover,Organised,9829
1709972,4769,9847,8588,2015-03-07,2015-01-16,27659,28,83,109651,27,77,26357,35,73,52133,27,82,34304,33,77,190972,22,82,26852,32,81,352879,19,73,242958,21,71,35724,33,90,18925,29,80,182.88,23,19,63.91,58.24,71.59,16.62,11336,35,70,445226,19,65,41182,29,71,240477,22,68,40683,28,70,423058,20,66,41236,32,67,308088,29,70,208672,27,71,277341,28,71,438167,19,63,183.11,18,20,53.28,45.94,64.53,15.82,58,63.67,55.33,Organised,Cover,Organised,55,45.33,46.33,Organised,Cover,Organised,9847
1709973,4769,9837,9830,2015-03-07,2015-01-23,30900,36,74,210683,23,76,424918,21,70,26327,30,69,26264,33,71,94321,26,73,159839,26,72,46448,33,72,89476,26,72,41175,25,68,131995,26,74,183.11,20,18,57.65,51.18,65.2,15.93,40714,27,78,79264,26,70,193866,26,,41103,29,71,258873,30,73,46755,26,73,261313,22,76,26221,27,74,94307,29,73,25657,30,66,562697,23,70,181.03,21,21,,,,,51.33,50,42.33,Organised,Cover,Organised,54.67,52,50.67,Organised,Cover,Organised,9837
1709973,4769,9837,9830,2015-03-07,2015-01-23,30900,36,74,210683,23,76,424918,21,70,26327,30,69,26264,33,71,94321,26,73,159839,26,72,46448,33,72,89476,26,72,41175,25,68,131995,26,74,183.11,20,18,57.65,51.18,65.2,15.93,40714,27,78,79264,26,70,193866,26,78,41103,29,71,258873,30,73,46755,26,73,261313,22,76,26221,27,74,94307,29,73,25657,30,66,562697,23,70,181.03,21,23,57.24,53.18,68.7,16,51.33,50,42.33,Organised,Cover,Organised,54.67,52,50.67,Organised,Cover,Organised,9837
1709974,4769,9851,8550,2015-03-07,2014-12-12,11319,27,79,41189,28,74,191788,26,75,30457,34,74,94549,26,74,70074,24,72,42119,28,73,304856,24,70,352887,22,70,231199,22,74,39139,28,76,182.88,22,21,59.4,54.76,67.36,16,46704,26,70,210429,24,72,33122,35,68,185625,25,66,426873,24,70,505866,22,66,278341,23,68,388025,20,62,30679,34,75,39999,30,67,91560,27,69,182.88,19,14,53.53,43.82,62.88,15.65,55.67,55,47,Organised,Cover,Organised,48.67,52,50,Organised,Cover,Organised,9851
1732928,7809,10189,8226,2015-03-07,2015-02-27,408986,19,61,68253,27,82,441164,20,67,213485,21,76,190796,25,76,425963,19,75,43061,28,72,30937,29,76,145551,27,75,95082,25,79,36784,31,84,184.73,23,22,60.98,56.7,68.67,15.35,178778,24,78,303914,24,72,177942,25,75,39841,27,74,309496,22,71,34267,27,77,27420,28,76,212893,22,79,242709,23,81,140819,23,72,71605,26,77,181.96,22,21,60.08,56.18,69.95,15.87,46,46.33,47.33,Organised,Cover,Organised,60,53.67,55.67,Organised,Cover,Free Form,10189
1732929,7809,9905,9788,2015-03-07,2015-01-16,287894,21,75,94915,26,71,36000,28,74,193901,23,72,130667,28,73,237542,21,77,59595,27,75,130118,27,74,278863,23,72,178804,23,72,20694,28,77,180.34,23,20,60.69,54.79,70.95,16.13,41618,26,80,278815,22,73,40735,34,79,114025,24,77,33579,29,74,207236,22,79,269788,24,78,58351,26,77,37357,27,73,25819,29,79,58346,26,79,181.49,25,20,62.81,53.15,69.93,15.35,59.33,45.67,55,Organised,Cover,Organised,38.67,37.67,44.67,Organised,Cover,Free Form,0
1732930,7809,8406,8721,2015-03-07,2015-02-27,114737,27,74,36035,33,74,27425,30,73,26660,29,74,324910,20,73,66940,27,75,37319,30,78,303905,21,68,35997,32,75,26982,29,74,242308,23,71,183.34,22,20,59.34,54.52,68.99,15.42,30820,31,80,40193,29,78,28480,32,81,259296,22,76,115591,22,81,161421,24,76,147729,27,81,188498,27,76,169200,23,84,178812,24,81,104045,25,77,186.57,23,20,61.7,60.85,71,16.98,56.33,53.33,51.33,Organised,Cover,Organised,56.67,60.67,51.33,Organised,Cover,Organised,8406
1732931,7809,9904,9823,2015-03-07,2015-03-06,41087,26,79,25990,31,77,78908,27,73,25483,31,74,80229,24,70,36186,26,75,240367,24,71,26330,29,73,115847,25,75,260470,21,75,69008,24,71,181.26,22,20,58.83,51.61,69.35,16,27299,28,90,36183,26,86,38432,31,82,94886,25,80,27303,29,77,30889,33,85,121633,22,83,282691,22,76,30834,31,90,177714,22,86,116772,25,86,182.88,24,20,68.54,60.42,72.05,17.09,47,43,47,Organised,Cover,Organised,31,33,53.33,Free Form,Cover,Free Form,9823
1732932,7809,8358,8697,2015-03-07,2015-02-20,112978,24,78,303913,24,71,281086,23,68,10950,35,68,355358,22,72,237541,22,71,196311,24,76,36771,29,73,132844,23,75,240837,24,74,532738,21,66,182.19,21,21,56.99,52.27,66.89,15.76,94139,26,70,107588,28,73,41927,27,75,205893,22,73,196205,26,73,134217,26,73,35989,34,73,42860,27,77,469764,18,67,49825,25,77,35852,28,73,184.96,23,20,59.8,51,66.7,15.4,48.33,44,52.67,Organised,Cover,Free Form,47.33,42.67,45,Organised,Cover,Organised,8697
1732934,7809,9790,9789,2015-03-07,2015-02-13,24104,35,77,141113,25,73,30986,28,74,307069,24,72,27461,31,75,10967,29,73,30966,29,78,97747,27,76,107281,26,71,601592,21,63,30764,35,79,183.57,22,24,58.42,51.06,68.75,15.2,27358,34,82,27418,32,72,71399,26,81,36388,26,86,94685,27,78,37374,25,81,178818,24,83,73167,26,80,144993,25,83,129944,25,86,150565,25,81,183.8,25,21,64.53,60.36,72.55,15.82,54.67,65,46.67,Organised,Cover,Organised,56.67,56.67,57,Organised,Cover,Free Form,0
1786265,10257,8564,9876,2015-03-07,2015-02-20,41466,33,81,34952,33,74,40621,29,77,30453,32,76,46374,28,74,127460,25,78,30905,30,74,57124,25,76,33782,27,78,24549,30,75,41269,27,78,184.03,21,20,59.82,54,70.28,12.62,27558,33,67,97789,27,69,19285,31,72,39440,33,72,168727,24,67,238838,23,65,110378,24,71,24516,30,73,42491,29,71,30709,37,73,40601,31,72,186.34,20,20,56.16,51.54,63.33,14.53,56.67,59,54.67,Organised,Cover,Organised,52.33,49.33,38.33,Organised,Cover,Organised,0
1712620,13274,6413,7788,2015-03-07,2015-01-16,352003,22,69,37215,29,68,207021,23,72,112477,25,67,46056,28,66,244458,22,69,26538,28,71,243421,22,67,186837,22,70,496356,20,69,69803,25,74,180.11,22,21,55.91,49.94,66.14,14.78,189958,24,66,170441,27,62,46079,27,67,179201,25,64,215369,22,66,99323,24,67,45831,27,68,304668,21,65,150248,26,66,46203,30,64,37684,31,66,180.8,20,20,52.14,42.97,60.89,14.93,45.67,53.67,60.33,Organised,Cover,Organised,42,53,46,Organised,Cover,Organised,6413
1712621,13274,9791,8277,2015-03-07,2014-09-18,26589,32,64,110116,27,66,188089,23,66,110142,26,66,393720,22,60,158278,24,66,243439,23,67,26455,32,68,147594,24,68,351999,22,66,281110,20,63,182.42,23,20,52.75,51.82,63.92,15.76,150242,26,68,566158,18,62,321020,26,65,109649,27,71,40662,27,66,178765,23,74,150119,25,75,278473,22,72,193177,21,74,303059,19,73,155639,27,70,180.8,22,19,57.22,55.64,64.65,15.4,44.33,55,56.33,Organised,Cover,Organised,46.67,54.33,52.67,Organised,Cover,Organised,0
1712622,13274,10217,10228,2015-03-07,2015-02-06,47532,24,68,31731,28,66,109647,26,66,42704,27,67,101042,27,67,110184,26,66,209373,24,70,26813,31,69,259375,23,69,110161,26,70,154268,24,73,184.5,20,20,54.91,50.15,65.69,15.45,73462,25,71,243465,23,66,363369,22,67,466854,20,66,214397,23,68,198559,23,68,110214,29,70,255221,22,65,303926,21,66,212819,23,69,178762,24,71,181.73,20,22,55.27,45.64,68.21,15.22,53.33,50.33,53,Organised,Cover,Organised,49,51.33,46,Organised,Cover,Organised,10228
1712623,13274,6433,8640,2015-03-07,2014-09-18,352365,20,65,193178,23,62,150589,23,65,21765,24,66,422273,21,63,110135,28,66,150745,27,66,5063,31,67,352023,22,68,45839,28,68,26686,28,67,185.65,19,20,54.01,50,61.02,15.65,150236,24,77,389845,20,67,184821,23,74,210185,23,71,240205,20,75,108038,24,78,467495,20,70,31045,28,79,158581,24,75,150201,24,76,303824,21,79,180.11,24,21,59.62,52.85,71.39,16.05,48,44,47,Organised,Cover,Organised,47.33,53.67,55.67,Organised,Cover,Organised,8640
1750685,17642,10238,9807,2015-03-07,2014-09-18,355347,21,61,29036,30,68,240935,22,64,164360,25,66,498295,23,62,150039,29,67,45249,33,69,345905,21,66,164093,27,69,193322,23,68,183484,23,67,184.5,20,20,52.68,46.79,62.81,13.67,40959,27,67,163892,25,65,41226,28,66,23947,28,68,31303,31,71,163827,24,62,356069,21,72,163605,23,66,164128,26,72,159598,24,69,611840,18,63,182.88,20,22,53.69,49.03,65.19,14.85,49,52.67,44,Organised,Cover,Organised,52.33,41.67,45,Organised,Cover,Organised,0
1726148,19694,9927,8597,2015-03-07,2015-02-06,241996,21,63,41060,32,66,95176,26,57,98959,25,57,264686,22,63,37294,35,67,571546,19,59,306651,24,59,41059,32,63,363351,20,56,32826,31,68,180.8,20,20,47.96,42.09,62.04,14.29,33914,30,63,302372,21,61,181258,24,61,240540,24,59,102777,33,62,154273,24,63,419136,20,60,159373,25,61,384144,19,58,303343,20,63,180137,24,61,179.65,21,19,47.71,43.88,62.95,14.35,57.33,49.67,48.67,Organised,Cover,Organised,55.67,50,46.67,Organised,Cover,Organised,0
1778287,21518,9783,8302,2015-03-07,2015-02-20,47566,27,74,103905,26,73,410656,21,74,121872,25,72,115519,29,72,51953,26,73,151079,29,70,213702,23,70,361792,21,73,194660,26,74,37653,28,70,180.11,26,19,56.72,51.88,66.94,15.84,300532,21,71,242783,23,75,150869,23,72,33848,32,76,38385,31,78,111237,27,78,154232,25,79,189192,25,76,108568,26,80,213805,25,78,166648,28,81,181.73,23,22,61.55,56.33,71.31,15.55,52.33,52.67,51.33,Organised,Cover,Organised,61,49.33,47.33,Organised,Cover,Organised,8302
1778288,21518,10268,9865,2015-03-07,2015-01-09,68813,28,75,195335,26,73,193930,22,73,108572,27,71,74435,33,71,446266,20,70,40501,26,72,369800,25,75,279173,26,73,40719,25,70,128732,26,74,181.96,22,20,57.89,57.67,67.19,16.38,282680,23,73,260659,25,72,280485,27,70,113311,25,70,150296,29,73,38469,28,74,202220,22,73,11555,35,72,280483,22,71,38581,34,71,45204,27,73,181.03,22,20,56.1,54,66.65,15.42,57,54.67,52.67,Organised,Cover,Organised,50.67,50.33,45,Organised,Cover,Organised,10268
1778290,21518,8315,8633,2015-03-07,2015-02-27,33764,34,77,33025,32,78,33024,34,76,159881,27,75,154938,27,78,45749,28,78,43375,30,78,604105,20,65,181297,25,78,179772,22,79,33028,34,80,180.8,23,21,61.47,56.03,72.46,16.11,30657,33,84,282674,23,79,25921,32,83,230982,21,81,28467,26,82,205278,24,79,95078,25,85,191315,22,83,31921,25,87,26166,27,85,30893,30,92,182.19,24,19,65.6,63.94,74.26,16.45,41.67,52.33,54,Organised,Cover,Organised,48.33,63.67,51,Organised,Cover,Free Form,8315
1778293,21518,7878,9864,2015-03-07,2015-02-06,101590,25,70,213809,26,75,46407,28,71,301456,22,74,317775,23,71,2805,25,74,282713,27,73,489245,21,69,43372,33,77,80492,28,73,161291,28,75,180.57,22,20,58.91,54.45,68,15.09,25563,31,74,104382,26,73,18520,31,73,41707,35,76,41470,29,73,432591,20,71,112758,24,80,282472,21,72,562062,20,71,474672,24,70,191873,21,70,179.42,20,21,56.86,48.46,66.46,15.05,50.33,62.33,52.67,Organised,Cover,Organised,41,62.67,54.67,Organised,Cover,Organised,7878
1775106,24558,9931,10191,2015-03-07,2014-12-12,156175,25,75,207234,23,67,22834,26,73,189982,23,75,40536,30,68,339992,22,69,95228,26,73,68552,20,71,114738,24,68,41726,26,72,36025,33,70,182.42,22,24,59.83,56.85,69.31,16.31,67311,28,61,42257,27,58,112981,27,57,67304,29,56,158253,24,62,133126,28,64,520466,19,51,184610,23,69,263693,21,61,25809,32,64,66583,28,67,180.8,21,21,48.93,47.55,61.49,14.58,56.67,62,52.67,Organised,Cover,Organised,50.67,55.33,48.33,Organised,Cover,Organised,9931
1775107,24558,9956,10199,2015-03-07,2015-02-20,157856,24,67,95216,24,71,493185,20,56,30823,35,66,114664,26,61,127224,24,67,42527,32,65,448321,22,61,80564,28,69,118359,27,65,289472,22,69,183.8,20,20,52.03,47.49,61.12,15.96,42276,31,60,114792,27,57,141704,28,64,178119,31,62,42294,28,63,114790,28,64,95220,24,62,201704,22,64,36382,26,64,34082,29,67,104646,24,65,181.73,20,20,51.71,47.36,62.48,14.38,54.67,50.67,42,Organised,Cover,Organised,55,53.33,50.33,Organised,Cover,Organised,9956
1709976,4769,9941,8592,2015-03-06,2015-02-20,210682,22,72,279879,22,71,435214,22,73,103470,25,75,195706,24,72,173484,28,71,466357,22,69,21414,26,73,166020,25,72,169865,23,74,164519,22,71,183.8,23,24,58.6,48.3,70.19,16.2,31293,29,82,421786,21,75,317932,20,62,40740,30,75,280965,20,73,31037,31,75,186831,22,77,25496,27,80,95955,25,78,357080,20,75,248689,21,76,181.26,23,19,59.69,52.48,69.67,16.25,52.67,47.67,45.67,Organised,Cover,Organised,54.33,62,52,Organised,Cover,Organised,8592
1732933,7809,10269,8177,2015-03-06,2015-02-27,94841,26,77,45272,28,71,97734,26,74,29471,29,73,89240,26,71,132843,30,72,27324,29,77,281012,22,72,298923,24,76,450980,19,71,177720,23,74,185.42,23,21,57.99,53.7,67.25,15.69,36878,26,76,12330,28,74,95081,27,74,278831,22,72,229759,23,72,42297,26,75,30839,31,75,39379,27,73,113340,27,74,91984,25,78,31906,29,78,183.11,21,19,59.85,51.21,68.55,15.51,56,54.67,46.67,Organised,Cover,Organised,58.33,56.33,50.67,Organised,Cover,Organised,0
1712619,13274,8525,8611,2015-03-06,2015-02-06,156546,23,66,26708,29,65,243481,23,65,45837,27,64,352366,22,66,10880,31,64,209371,23,66,145586,25,66,305831,21,67,186136,24,69,211020,24,67,180.34,20,17,52.4,46.51,62.88,15.71,212147,22,68,574234,17,58,149855,25,68,70789,26,75,37789,28,69,186847,23,74,489288,19,67,38913,35,71,360559,21,74,189237,22,74,193803,23,71,184.27,25,20,58.25,53.94,65.32,15.45,,49,41.67,Organised,Cover,Organised,37,55,46.67,Organised,Cover,Organised,0
